Rooms,Type,Price,Method,Seller,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea
4,h,1080000,S,iSell,03-09-2017,20.8,3171,4,2,3,795,
4,h,850000,SP,Biggin,03-09-2017,22.2,3172,4,2,2,584,
3,h,645000,S,Sweeney,03-09-2017,14,3021,3,1,0,539,138
3,h,1280000,PI,Considine,03-09-2017,8.2,3041,3,3,2,571,302
4,h,570000,S,Barry,03-09-2017,31.7,3429,4,2,2,693,174
4,h,540000,S,YPA,03-09-2017,31.7,3429,4,2,2,650,161
3,h,482000,S,Barry,03-09-2017,31.7,3429,3,2,4,664,138
3,h,662000,S,Brad,03-09-2017,31.7,3429,3,1,2,1050,
4,h,640000,S,YPA,03-09-2017,10.5,3020,4,1,1,123,
2,h,732500,S,Douglas,03-09-2017,10.5,3020,2,1,3,630,
3,h,713500,S,Douglas,03-09-2017,10.5,3020,3,1,2,520,131
3,h,705000,S,Barry,03-09-2017,15.5,3038,3,2,1,677,138
3,h,1375000,S,McGrath,03-09-2017,7,3071,4,2,3,530,145
3,t,900000,VB,Jellis,03-09-2017,7,3071,3,2,2,120,0
3,h,782000,S,Jason,03-09-2017,12.9,3043,3,2,6,650,
4,h,1420000,S,Fletchers,03-09-2017,21.1,3113,4,3,2,1209,
4,h,630000,S,hockingstuart,03-09-2017,14.7,3030,4,2,2,720,163
4,h,490500,S,Barry,03-09-2017,14.7,3030,4,2,2,586,
3,h,510000,S,McNaughton,03-09-2017,14.7,3030,3,1,1,614,123
3,h,660000,PI,Sweeney,03-09-2017,6.4,3012,3,2,2,134,
3,h,1460000,S,Cayzer,03-09-2017,3.1,3003,3,1,1,219,
4,h,1223000,S,Harcourts,03-09-2017,16.7,3150,4,3,2,872,
3,h,950000,S,Ray,03-09-2017,16.7,3150,3,2,3,654,
5,h,1206000,S,Fletchers,03-09-2017,16.7,3150,5,2,2,784,
4,h,1678000,S,Harcourts,03-09-2017,16.7,3150,4,2,2,943,
4,h,1630000,S,Williams,03-09-2017,6.8,3016,4,3,2,400,
3,t,1525000,PI,Marshall,03-09-2017,4.6,3181,3,2,2,150,
3,h,890000,VB,Jas,03-09-2017,6.3,3013,3,1,,338,123
3,h,1195000,S,Nelson,09-09-2017,7.5,3040,3,2,2,381,
3,h,1000001,S,Nelson,09-09-2017,10.4,3042,3,2,1,697,163
3,h,1064000,S,Barry,09-09-2017,10.4,3042,3,1,1,767,
3,u,675000,S,Sweeney,09-09-2017,10.5,3020,3,1,1,284,
3,h,1170000,S,Jellis,09-09-2017,5.7,3078,3,1,1,268,126
2,u,458000,SP,hockingstuart,09-09-2017,11,3018,2,1,1,63,75
3,h,870000,PI,Nelson,09-09-2017,4.3,3032,3,2,3,388,92
3,u,870000,SP,Jellis,09-09-2017,4.3,3032,3,2,1,3215,178
4,h,1550000,S,Jellis,09-09-2017,10.2,3147,4,2,2,670,
3,h,780000,PI,Ray,09-09-2017,21.5,3195,3,1,2,292,91
3,h,880000,SP,Ray,09-09-2017,21.5,3195,3,2,1,588,
3,h,640000,SP,YPA,09-09-2017,16.5,3049,3,2,2,607,
5,h,2750000,VB,hockingstuart,09-09-2017,7.9,3103,5,5,2,1235,397
4,h,1950000,S,Fletchers,09-09-2017,9.7,3104,4,3,1,747,
4,h,2000000,VB,Jellis,09-09-2017,9.7,3104,4,2,5,700,300
4,h,900000,S,One,09-09-2017,23.2,3153,4,2,2,656,193
3,h,1750000,SP,Buxton,09-09-2017,17.3,3193,3,2,2,782,
3,h,1354000,S,Ray,09-09-2017,17.3,3193,3,1,2,612,124
3,h,1532000,S,Greg,09-09-2017,11.4,3204,3,1,2,628,
4,h,2151000,S,Buxton,09-09-2017,11.4,3204,4,3,2,811,
4,h,1720000,S,Ray,09-09-2017,17.3,3193,4,2,2,659,
4,h,2000000,S,Chisholm,09-09-2017,17.3,3193,4,2,4,823,
3,h,1390000,S,Fletchers,09-09-2017,13.4,3130,3,2,3,698,194
4,h,1151000,SP,Ray,09-09-2017,13.4,3130,4,2,2,923,
3,h,834500,S,S&L,09-09-2017,8.6,3019,3,1,4,685,
3,h,649000,S,YPA,09-09-2017,14,3047,3,1,1,656,
4,h,753000,S,Barry,09-09-2017,14,3047,4,1,2,696,
3,h,875000,VB,Nelson,09-09-2017,5.2,3055,3,1,1,275,106
4,h,1250000,VB,Nelson,09-09-2017,5.2,3055,4,2,2,600,180
2,h,1225000,SP,Walshe,09-09-2017,5.2,3055,2,1,2,501,495
3,h,980000,PI,Barry,09-09-2017,10.8,3105,3,2,1,573,161
4,h,758000,S,Ray,09-09-2017,12.1,3083,4,3,2,331,331
4,h,1750000,S,Fletchers,09-09-2017,10.4,3125,4,2,4,514,258
4,h,3130000,S,Jellis,09-09-2017,8.4,3126,4,2,2,618,
3,h,1263000,S,Harrington,09-09-2017,1.6,3053,3,1,1,110,128
2,h,800000,VB,Woodards,09-09-2017,1.6,3053,2,1,,117,
2,h,1065000,S,Nelson,09-09-2017,3.5,3054,2,1,,4025,
2,h,950000,VB,Nelson,09-09-2017,3.5,3054,2,1,,97,
3,h,948000,S,O'Brien,09-09-2017,17.9,3192,3,1,2,570,
3,h,850000,S,C21,09-09-2017,17.5,3169,3,1,2,613,
3,h,985000,SP,Buxton,09-09-2017,17.5,3169,3,1,2,674,98
3,h,1250500,S,C21,09-09-2017,17.5,3169,3,1,2,1226,
3,h,805000,S,C21,09-09-2017,17.5,3169,3,1,1,539,
2,h,1320000,S,Collins,09-09-2017,3.6,3068,2,1,1,191,
3,h,1326000,S,Nelson,09-09-2017,6.7,3058,3,1,2,524,
2,u,1250000,SP,Jellis,09-09-2017,2,3066,2,2,2,909,
4,h,595000,S,YPA,09-09-2017,20.6,3064,4,1,0,641,110
2,h,1200000,SP,Jellis,09-09-2017,2.4,3121,2,1,,160,
3,h,589000,S,hockingstuart,09-09-2017,14.8,3023,3,2,2,544,125
3,h,630000,PI,FN,09-09-2017,14.7,3030,3,2,2,504,
4,h,745000,S,Mason,09-09-2017,21.8,3089,4,2,2,767,
4,h,952000,S,Buxton,09-09-2017,22.2,3172,4,2,3,681,168
4,h,1255000,S,Ray,09-09-2017,12.4,3108,4,2,1,670,
5,h,1540500,S,Jellis,09-09-2017,12.4,3108,5,2,2,726,
3,h,1209000,S,Ray,09-09-2017,14.3,3109,3,1,2,635,
5,h,1730000,S,Jellis,09-09-2017,14.3,3109,5,2,2,746,
5,h,1510000,SP,Ray,09-09-2017,14.3,3109,5,2,3,677,
4,h,1600000,S,Barry,09-09-2017,14.3,3109,4,3,2,878,306
2,u,718500,S,Philip,09-09-2017,16.1,3111,2,1,1,255,
3,h,481000,S,Mason,09-09-2017,25.9,3754,3,2,1,359,150
2,u,566000,S,Buckingham,09-09-2017,18,3095,2,1,1,845,
4,h,950000,PI,Buckingham,09-09-2017,18,3095,4,2,2,651,198
3,h,1400000,VB,Marshall,09-09-2017,7.2,3184,3,2,,225,122
2,h,1450000,S,McGrath,09-09-2017,7.2,3184,2,2,,213,
3,h,375000,SP,RW,09-09-2017,19.6,3076,3,1,1,167,
3,h,641000,S,Barry,09-09-2017,19.6,3076,3,2,2,535,148
2,u,291000,S,HAR,09-09-2017,19.6,3076,2,1,1,161,
3,h,993000,S,Nelson,09-09-2017,7.5,3040,3,2,2,595,169
4,h,820000,S,Ray,09-09-2017,24.8,3156,4,2,2,728,
3,h,797000,S,Schroeder,09-09-2017,24.8,3156,3,2,1,626,145
3,h,1750000,VB,Jellis,09-09-2017,2.1,3065,3,1,,152,
3,h,820000,PI,Jellis,09-09-2017,3.4,3031,3,1,0,185,98
2,h,1225000,S,Jellis,09-09-2017,3.4,3031,2,1,1,150,96
2,h,800000,VB,hockingstuart,09-09-2017,5.1,3011,2,1,2,353,123
3,h,1010000,S,Ray,09-09-2017,38,3199,3,2,2,306,125
4,h,830000,SP,Ray,09-09-2017,38,3199,4,1,4,600,158
3,h,690000,VB,Raine,09-09-2017,45.9,3437,3,2,2,2189,
4,h,780000,S,Raine,09-09-2017,45.9,3437,4,3,2,20200,189
3,h,660000,S,Barry,09-09-2017,12.9,3043,3,1,3,467,
3,h,625000,SP,Barry,09-09-2017,12.9,3043,3,2,4,578,
3,h,2200000,S,Marshall,09-09-2017,7.3,3146,3,2,2,705,158
5,h,3000000,VB,Jellis,09-09-2017,7.3,3146,5,3,2,775,
4,h,3200000,S,Marshall,09-09-2017,7.3,3146,4,3,2,858,
2,t,965000,S,hockingstuart,09-09-2017,7.3,3146,2,2,1,704,
4,h,1790000,S,Harcourts,09-09-2017,16.7,3150,4,2,2,742,164
4,t,1170000,S,Ray,09-09-2017,16.7,3150,4,3,2,725,
4,h,1320000,PI,Barry,09-09-2017,16.7,3150,4,2,5,1021,
5,h,1320000,S,hockingstuart,09-09-2017,16.7,3150,5,3,3,478,
4,h,1152000,S,Harcourts,09-09-2017,16.7,3150,4,2,2,734,
3,h,932000,S,Stockdale,09-09-2017,11.2,3046,3,1,1,639,
2,h,605000,S,Nelson,09-09-2017,11.2,3046,2,1,2,378,92
5,h,1000000,VB,Nelson,09-09-2017,16.1,3088,5,2,2,900,192
3,h,750000,VB,Barry,09-09-2017,11.2,3046,3,1,3,665,104
3,h,1850000,VB,McGrath,09-09-2017,13.8,3188,3,1,2,697,
3,h,1670000,PI,Kay,09-09-2017,5.3,3122,3,3,2,107,
3,h,2710000,S,Kay,09-09-2017,6.2,3123,3,1,3,615,
3,h,1768000,S,Abercromby's,09-09-2017,6.2,3123,3,2,2,304,
4,h,1165000,S,Ray,09-09-2017,21.3,3135,4,2,2,442,207
4,h,920000,SP,Fletchers,09-09-2017,21.3,3135,4,2,2,655,
5,h,932000,S,RW,09-09-2017,21.3,3135,5,2,2,543,200
3,h,811000,S,Miles,09-09-2017,8.8,3081,3,1,1,586,
4,h,1550000,PI,Charlton,09-09-2017,16,3190,4,2,2,613,187
4,h,805000,S,Barry,09-09-2017,18,3037,4,3,2,970,
3,h,510000,S,Reliance,09-09-2017,18.4,3029,3,1,2,600,129
3,h,600000,S,Mason,09-09-2017,26.1,3099,3,2,,785,
3,h,1535000,S,Nelson,09-09-2017,7.8,3079,3,2,1,697,128
3,h,678500,S,Daniel,09-09-2017,14.5,3036,3,1,2,539,104
4,h,720000,S,Brad,09-09-2017,15.5,3038,4,2,2,660,177
4,h,1210000,S,Nelson,09-09-2017,11.7,3033,4,4,3,429,
4,h,1188000,S,Nelson,09-09-2017,11.7,3033,4,2,2,612,202
3,h,1031100,S,Nelson,09-09-2017,11.7,3033,3,1,1,602,
3,h,1076500,S,Nelson,09-09-2017,11.7,3033,3,1,1,638,
3,h,680000,PI,Brad,09-09-2017,15.5,3038,3,2,2,651,
3,h,1950000,S,Woodards,09-09-2017,5.4,3101,3,1,3,706,
3,h,1700000,S,hockingstuart,09-09-2017,7.3,3102,3,1,2,579,
4,h,2000000,VB,Marshall,09-09-2017,7.3,3102,4,1,1,704,
3,h,1655000,SA,RT,09-09-2017,7.3,3102,3,2,1,822,
4,h,1980000,VB,Fletchers,09-09-2017,7.3,3102,4,2,3,846,
3,h,915000,S,Jas,09-09-2017,6.4,3012,3,2,4,463,
3,h,1100000,PI,Jas,09-09-2017,6.4,3012,3,2,0,275,122
3,h,685000,S,Stockdale,09-09-2017,16.3,3075,3,1,1,548,
3,h,741000,S,HAR,09-09-2017,16.3,3075,3,1,1,672,
2,h,865000,S,Biggin,09-09-2017,6.4,3012,2,1,2,327,131
3,h,1510000,PI,Marshall,09-09-2017,5.9,3144,3,1,0,228,156
4,h,2525000,S,Jellis,09-09-2017,8.4,3145,4,2,2,576,
3,h,1902000,S,Marshall,09-09-2017,8.4,3145,3,2,2,728,
3,h,473000,S,Stockdale,09-09-2017,17.4,3048,3,1,2,501,129
4,h,410000,S,hockingstuart,09-09-2017,29.8,3338,4,1,2,578,104
3,t,875000,S,hockingstuart,09-09-2017,20,3194,3,2,2,165,19
4,h,720000,S,HAR,09-09-2017,25.9,3754,4,2,2,573,245
5,h,6400000,S,Marshall,09-09-2017,3,3206,5,2,1,553,308
2,h,1500000,VB,Greg,09-09-2017,3,3206,2,1,1,194,
3,h,710000,S,Love,09-09-2017,17.9,3082,3,2,2,585,
4,h,757000,S,Darren,09-09-2017,17.9,3082,4,2,3,800,270
4,h,1200000,VB,Fletchers,09-09-2017,17.2,3132,4,3,2,367,334
3,h,1237000,S,Noel,09-09-2017,17.2,3132,3,2,2,534,187
2,u,850000,SP,hockingstuart,09-09-2017,10.2,3127,2,1,1,2243,
3,h,1205000,S,Nelson,09-09-2017,6.2,3039,3,1,1,375,118
3,h,1240000,S,Jellis,09-09-2017,6.2,3039,3,2,2,784,172
3,h,720000,S,Fletchers,09-09-2017,26.5,3138,3,1,1,862,97
3,h,888000,S,Harcourts,09-09-2017,18.8,3170,3,1,1,644,
3,t,922000,S,Buxton,09-09-2017,10.1,3163,3,2,2,219,
4,h,1567000,S,Sweeney,09-09-2017,6.2,3015,4,2,2,409,181
4,h,980000,SP,RT,09-09-2017,6.2,3015,4,3,2,622,
4,h,1370000,S,Nelson,09-09-2017,10.4,3042,4,3,2,634,251
4,h,902000,S,Gardiner,09-09-2017,21.1,3113,4,2,0,1457,147
3,h,1341500,SP,Jellis,09-09-2017,5.3,3070,3,1,1,272,
4,h,1685000,S,Nelson,09-09-2017,5.3,3070,4,1,1,442,112
4,h,1495000,SP,Barry,09-09-2017,12.3,3166,4,2,1,581,179
3,h,1110000,S,Buxton,09-09-2017,15.5,3167,3,1,2,704,120
3,h,1103000,SP,Buxton,09-09-2017,11.4,3204,3,1,2,401,134
4,h,1630000,S,Hodges,09-09-2017,21.5,3195,4,2,2,554,
4,h,1230000,PI,Buxton,09-09-2017,21.5,3195,4,2,2,787,
3,h,850000,S,Jellis,09-09-2017,8.5,3044,3,1,3,446,
4,h,1631000,S,Marshall,09-09-2017,3.5,3207,4,3,2,362,
3,h,1845000,S,Greg,09-09-2017,3.5,3207,3,3,2,114,240
3,h,1000000,S,Cayzer,09-09-2017,3.5,3207,3,1,0,99,96
1,h,1475000,S,Marshall,09-09-2017,4.6,3181,1,1,4,192,
3,h,1650000,S,hockingstuart,09-09-2017,4.6,3181,3,1,0,435,200
3,h,1072500,S,RW,09-09-2017,8.4,3072,3,1,2,588,
3,h,920000,SP,Nelson,09-09-2017,8.4,3072,3,1,2,465,
3,h,750000,VB,Stockdale,09-09-2017,12,3073,3,1,3,611,
3,h,755000,S,hockingstuart,09-09-2017,12,3073,3,1,1,482,109
2,h,680000,S,Ray,09-09-2017,12,3073,2,1,2,576,
3,h,870000,SP,RW,09-09-2017,12,3073,3,1,2,741,
3,h,1525000,VB,Jellis,09-09-2017,2.4,3121,3,2,0,195,122
3,h,1200000,S,Biggin,09-09-2017,2.4,3121,3,1,1,151,
2,u,592000,SA,Jellis,09-09-2017,2.4,3121,2,2,1,14294,77
2,h,1040000,S,hockingstuart,09-09-2017,19.9,3134,2,1,1,766,100
4,h,800000,PI,Philip,09-09-2017,21.3,3135,4,2,2,650,112
4,h,1050000,S,Ray,09-09-2017,19.9,3134,4,2,2,770,
4,h,1800000,VB,Fletchers,09-09-2017,8.9,3084,4,2,2,635,276
3,h,580500,S,YPA,09-09-2017,20.6,3064,3,2,2,568,147
4,h,2700000,S,hockingstuart,09-09-2017,15.2,3191,4,2,1,722,318
5,h,2290000,S,Marshall,09-09-2017,15.2,3191,5,3,2,553,273
5,h,2220000,S,Buxton,09-09-2017,15.2,3191,5,3,1,545,
3,h,1725000,S,Buxton,09-09-2017,15.2,3191,3,1,2,493,117
3,h,770000,S,hockingstuart,09-09-2017,35.4,3198,3,1,1,591,130
2,h,1355000,S,Marshall,09-09-2017,1.9,3205,2,1,0,109,78
3,h,1210000,PI,Greg,09-09-2017,1.9,3205,3,2,,149,
2,h,1180000,S,Greg,09-09-2017,1.9,3205,2,1,,140,
2,h,970000,VB,Marshall,09-09-2017,1.9,3205,2,1,,82,
3,h,540000,S,The,09-09-2017,20.5,3752,3,2,2,362,152
3,h,1360000,S,Jellis,09-09-2017,2.7,3141,3,1,,250,98
2,h,1460000,S,hockingstuart,09-09-2017,2.7,3141,2,1,,175,
3,h,388000,S,L,09-09-2017,31.7,3429,3,1,0,650,114
3,h,493000,S,Raine,09-09-2017,31.7,3429,3,1,,650,
3,h,498500,S,Brad,09-09-2017,31.7,3429,3,2,2,688,
3,h,770000,S,Douglas,09-09-2017,10.5,3020,3,1,2,608,130
5,h,3625000,S,Marshall,09-09-2017,10.2,3127,5,3,2,1011,327
4,h,1585000,S,Barry,09-09-2017,12.4,3107,4,4,2,386,147
6,h,931000,S,HAR,09-09-2017,15.3,3074,6,3,3,646,
4,h,925000,S,Ray,09-09-2017,14.7,3152,4,3,4,534,176
6,h,1155000,S,Biggin,09-09-2017,14.7,3152,6,3,3,754,
4,h,1232000,SP,Ray,09-09-2017,21.5,3195,4,2,2,620,244
3,h,595000,S,YPA,09-09-2017,14.7,3030,3,1,2,662,
4,h,621000,S,hockingstuart,09-09-2017,14.7,3030,4,2,2,556,177
3,h,616000,S,Barry,09-09-2017,16.5,3049,3,1,3,681,
3,h,1470000,S,Raine,09-09-2017,6.8,3016,3,1,1,508,
2,u,810000,S,McGrath,09-09-2017,4.6,3181,2,1,1,652,
3,t,420000,S,Ray,09-09-2017,25.5,3750,3,2,2,167,
4,h,730000,PI,hockingstuart,09-09-2017,25.5,3750,4,2,2,400,248
3,h,826000,SP,RT,09-09-2017,6.3,3013,3,2,2,492,
4,h,800000,VB,Village,09-09-2017,6.3,3013,4,2,2,277,142
3,h,1100000,VB,hockingstuart,09-09-2017,6.3,3013,3,1,0,221,137
4,h,1650000,SP,Barry,16-09-2017,7.5,3040,4,2,1,484,186
3,h,1960000,S,hockingstuart,16-09-2017,3,3206,3,2,,152,161
3,h,1248500,S,RT,16-09-2017,11,3018,3,1,3,710,
3,h,1001000,S,Greg,16-09-2017,9.4,3025,3,1,2,667,
3,h,770000,S,Greg,16-09-2017,9.4,3025,3,1,2,549,
3,t,1715000,SP,Marshall,16-09-2017,6.3,3143,3,3,1,1889,141
3,h,1450000,VB,hockingstuart,16-09-2017,6.3,3143,3,1,,245,
3,h,1555000,S,Jellis,16-09-2017,10.2,3147,3,1,4,649,101
3,h,1300000,PI,Ray,16-09-2017,21.5,3195,3,2,2,673,
3,h,870000,S,Buxton,16-09-2017,21.5,3195,3,2,2,587,
2,u,470000,S,Brad,16-09-2017,9.5,3034,2,1,1,1150,
3,h,2730000,S,Jellis,16-09-2017,7.9,3103,3,2,2,679,203
3,h,2350000,S,Fletchers,16-09-2017,9.7,3104,3,2,2,625,
2,u,905000,S,Nelson,16-09-2017,9.7,3104,2,1,1,132,
5,h,3778000,S,Buxton,16-09-2017,17.3,3193,5,4,4,1254,465
3,t,2030000,PI,Buxton,16-09-2017,17.3,3193,3,3,2,725,
4,h,2210000,S,Jellis,16-09-2017,11.4,3204,4,3,2,557,233
4,h,1450000,PI,Buxton,16-09-2017,11.4,3204,4,2,2,689,
4,h,1520000,S,Buxton,16-09-2017,13.8,3165,4,2,2,648,
3,h,1070000,VB,Jellis,16-09-2017,13.8,3165,3,1,3,585,105
5,h,1900000,VB,Jellis,16-09-2017,13.4,3130,5,3,2,1003,270
4,h,1850000,VB,Noel,16-09-2017,13.4,3130,4,2,2,628,287
3,h,1040000,VB,Noel,16-09-2017,13.4,3130,3,1,2,700,
4,h,1100000,S,Ray,16-09-2017,13.4,3130,4,3,2,592,168
4,t,1830000,S,hockingstuart,16-09-2017,27,3196,4,3,2,353,222
3,h,700000,S,Fletchers,16-09-2017,25,3155,3,1,1,439,112
3,h,1725000,PI,Lindellas,16-09-2017,10.9,3128,3,1,2,667,
3,h,840000,S,Douglas,16-09-2017,8.6,3019,3,1,2,620,93
3,h,1342000,S,Marshall,16-09-2017,10.5,3186,3,1,3,287,110
3,t,1960000,PI,Buxton,16-09-2017,10.5,3186,3,2,2,709,36
4,h,2410000,S,Jellis,16-09-2017,10.5,3186,4,3,4,569,
2,h,911000,SP,Nelson,16-09-2017,5.2,3056,2,1,1,132,77
2,t,640000,S,Stockdale,16-09-2017,5.2,3056,2,1,1,82,2
4,h,1820000,PI,Jellis,16-09-2017,5.2,3056,4,2,2,317,288
1,u,170000,VB,Nelson,16-09-2017,5.2,3056,1,1,0,1250,
2,h,1265000,S,Nelson,16-09-2017,4,3057,2,1,3,439,
2,h,950000,S,Nelson,16-09-2017,4,3057,2,2,1,224,89
4,h,1225000,VB,Jellis,16-09-2017,10.8,3105,4,1,2,753,130
5,h,1505000,S,Barry,16-09-2017,12.1,3083,5,3,2,659,179
4,h,730000,S,Ray,16-09-2017,12.1,3083,4,2,2,538,144
5,h,1775000,S,Lindellas,16-09-2017,10.4,3125,5,2,3,791,
4,h,1702000,S,Buxton,16-09-2017,10.4,3125,4,1,1,762,
3,h,980000,S,Barry,16-09-2017,14.7,3151,3,1,1,590,
6,h,2835000,SP,Noel,16-09-2017,7.7,3124,6,3,2,794,283
3,h,2770000,S,Marshall,16-09-2017,7.7,3124,3,2,2,593,
5,h,2450000,VB,Jellis,16-09-2017,7.7,3124,5,3,2,570,239
2,h,1441000,S,Jellis,16-09-2017,10.1,3163,2,1,1,551,
3,h,1510000,S,Ray,16-09-2017,10.1,3163,3,2,2,560,
2,t,850000,S,Woodards,16-09-2017,10.1,3163,2,2,1,117,101
3,h,1500000,S,Woodards,16-09-2017,10.1,3163,3,2,2,603,
3,h,1508000,S,Ray,16-09-2017,10.1,3163,3,2,2,338,147
4,h,609000,S,Harcourts,16-09-2017,34.9,3201,4,2,2,549,
3,h,578000,S,Harcourts,16-09-2017,34.9,3201,3,2,2,673,677
3,h,875000,S,Ray,16-09-2017,27,3196,3,1,3,534,127
4,h,920000,VB,O'Brien,16-09-2017,17.9,3192,4,2,2,530,
4,h,1165000,S,Nick,16-09-2017,17.9,3192,4,2,2,594,
3,h,1201000,S,Ray,16-09-2017,17.9,3192,3,2,3,638,156
3,h,910000,S,O'Brien,16-09-2017,17.9,3192,3,1,2,541,
4,h,1200000,SP,Buxton,16-09-2017,17.9,3192,4,2,2,582,
3,h,2950000,S,Darras,16-09-2017,16.7,3168,3,1,2,1040,
3,u,810000,S,Buxton,16-09-2017,16.7,3168,3,1,2,340,100
3,h,850000,S,C21,16-09-2017,17.5,3169,3,1,4,591,
4,h,1010000,PI,Nelson,16-09-2017,3.6,3068,4,3,1,193,
2,h,980000,S,Nelson,16-09-2017,3.6,3068,2,1,1,189,
4,h,975000,SP,Nelson,16-09-2017,6.7,3058,4,2,2,301,209
3,t,880000,S,Brad,16-09-2017,6.7,3058,3,1,1,771,104
3,h,841000,S,Peter,16-09-2017,6.7,3058,3,1,3,533,150
3,h,1300000,S,Jellis,16-09-2017,2,3066,3,1,1,112,
2,t,931000,S,Chambers,16-09-2017,2,3066,2,1,1,109,90
3,h,492000,S,hockingstuart,16-09-2017,20.6,3064,3,2,2,255,184
3,h,858000,S,RW,16-09-2017,23,3136,3,1,2,857,139
3,h,682000,S,O'Brien,16-09-2017,24.7,3175,3,1,5,556,105
3,h,629500,SA,HAR,16-09-2017,14.8,3023,3,1,6,534,
4,h,1281000,S,Buxton,16-09-2017,22.2,3172,4,2,2,566,234
3,t,751000,S,McGrath,16-09-2017,12.4,3108,3,2,1,170,139
5,h,1330000,S,Parkes,16-09-2017,14.3,3109,5,3,3,751,439
3,h,469000,SP,C21,16-09-2017,28.8,3177,3,1,2,585,101
3,h,531000,SP,REMAX,16-09-2017,28.8,3177,3,1,5,586,
4,h,1085000,PI,Morrison,16-09-2017,18,3095,4,2,2,782,
3,h,915000,S,Fletchers,16-09-2017,18,3095,3,2,2,795,146
4,h,890000,S,Morrison,16-09-2017,18,3095,4,2,2,1010,
3,h,1800000,VB,Marshall,16-09-2017,7.2,3184,3,2,2,380,
3,h,600000,S,Love,16-09-2017,19.6,3076,3,1,2,555,
3,h,647000,S,HAR,16-09-2017,19.6,3076,3,2,4,614,
3,t,770000,VB,Nelson,16-09-2017,7.5,3040,3,1,1,116,
3,h,1150000,S,Brad,16-09-2017,7.5,3040,3,1,2,658,183
3,u,1170000,S,Brad,16-09-2017,8.2,3041,3,2,1,292,
4,h,1255000,S,McGrath,16-09-2017,5.7,3078,4,1,1,368,148
3,h,1300000,SP,Love,16-09-2017,5.7,3078,3,2,4,579,113
3,h,680000,SP,Purplebricks,16-09-2017,13.1,3060,3,2,2,588,
3,h,670000,VB,Nelson,16-09-2017,13.1,3060,3,2,2,350,
3,h,1400000,PI,McGrath,16-09-2017,3.6,3068,3,2,,9338,
4,h,950000,VB,Noel,16-09-2017,15.4,3131,4,2,3,587,
4,h,650000,S,O'Brien,16-09-2017,38,3199,4,2,2,710,
2,h,910000,S,Ray,16-09-2017,38,3199,2,1,2,894,
4,h,760000,S,Eview,16-09-2017,38,3199,4,2,2,536,180
6,h,650000,SP,Raine,16-09-2017,45.9,3437,6,2,2,1301,
3,h,1738000,S,Jellis,16-09-2017,7.3,3146,3,2,2,692,
2,t,965000,S,hockingstuart,16-09-2017,7.3,3146,2,2,1,704,
3,t,1333000,S,Noel,16-09-2017,7.3,3146,3,2,1,344,
2,h,1366000,S,Jellis,16-09-2017,7.3,3146,2,2,1,241,
3,h,1275000,S,hockingstuart,16-09-2017,16.7,3150,3,2,2,714,164
3,h,1750000,PI,Roger,16-09-2017,16.7,3150,3,1,0,727,
5,h,1480000,S,Barry,16-09-2017,16.7,3150,5,2,2,718,237
2,h,605000,PI,RW,16-09-2017,11.2,3046,2,1,6,589,
3,h,922000,S,Morrison,16-09-2017,16.1,3088,3,2,2,587,200
4,h,865000,S,Morrison,16-09-2017,16.1,3088,4,2,2,734,211
5,h,650000,PI,hockingstuart,16-09-2017,20.4,3059,5,2,2,512,239
3,h,661000,S,REMAX,16-09-2017,32.3,3803,3,1,3,819,
3,h,2515000,S,Buxton,16-09-2017,13.8,3188,3,2,2,604,
3,h,1520000,VB,Hodges,16-09-2017,13.8,3188,3,1,3,627,
4,h,2550000,VB,Buxton,16-09-2017,13.8,3188,4,2,2,620,
4,h,1820000,PI,Follett,16-09-2017,13.8,3188,4,2,2,412,423
3,h,1450000,S,Nick,16-09-2017,13.8,3188,3,1,1,464,147
3,h,1060000,PI,Jellis,16-09-2017,13.8,3188,3,2,3,465,
2,t,875000,VB,Buxton,16-09-2017,13.8,3188,2,1,1,234,
4,h,2325000,S,Jellis,16-09-2017,5.3,3122,4,3,2,649,227
3,h,1450000,VB,Marshall,16-09-2017,5.3,3122,3,1,0,216,104
3,h,846000,S,Ray,16-09-2017,8.8,3081,3,2,2,605,
4,h,628000,S,Barry,16-09-2017,18,3037,4,2,1,480,120
3,h,645500,S,Prof.,16-09-2017,18,3037,3,2,2,719,155
3,h,575000,S,Reliance,16-09-2017,18.4,3029,3,1,4,592,
4,h,525000,SP,One,16-09-2017,18.4,3029,4,2,2,452,134
4,h,723000,S,hockingstuart,16-09-2017,18.4,3029,4,2,2,872,
3,h,626000,S,Raine,16-09-2017,14,3047,3,1,2,622,87
3,h,840000,S,Barry,16-09-2017,14.5,3036,3,2,2,725,225
4,h,1230000,S,Nelson,16-09-2017,11.7,3033,4,4,2,538,127
3,h,933000,SP,Nelson,16-09-2017,11.7,3033,3,1,2,613,
4,h,2375000,S,Jellis,16-09-2017,5.4,3101,4,3,2,481,
3,h,1950000,S,Marshall,16-09-2017,5.4,3101,3,2,2,460,
5,h,5065000,PI,RT,16-09-2017,5.4,3101,5,4,2,892,
3,h,1650000,VB,Jellis,16-09-2017,7.3,3102,3,1,2,650,
3,h,2125000,VB,Jellis,16-09-2017,7.3,3102,3,2,2,741,
2,h,1325000,PI,Jellis,16-09-2017,7.3,3102,2,1,2,422,88
